#Backup ID,Backup Online Processtime(s),Online Load Times,Online Delta num,Online Size,Offline Size,Offline Delta times,Offline Decompress times,Offline Delete times,Logic chunk num,Unique chunk num,FpIndex size,SfIndex size,Localmap size,Coldmap size,Deltamap size,total logical size,offline_time,online_dedupReduce,online_lz4Reduce,online_deltaReduce,offlineDelta_diff,offlineDelta_sum,offlineReDelta_sum,offlineRelz4_sum,_sum_Delta_size,_sum_Lz4_size
0,2.68454,0,0,227667693,224814316,624,0,34,47270,45091,3607280,8512512,39936,5162,29760,374824960,3.07963,19331296,127825971,0,-2853377,2853377,0,3399646,546269,224268047
1,1.54061,0,0,316795789,274072393,9080,237,102,93760,63193,5055440,10407104,565952,73150,545952,741068800,27.2487,245965131,175454503,0,-45576773,42723396,198635,47302616,1725843,272346550
2,1.51552,0,0,363203801,323142462,22132,5712,188,140254,80435,6434800,12256640,1050880,177996,861408,1108418560,36.9771,478438636,221199350,0,-85638112,40061339,1161221,88623183,2985071,320157391
3,1.47984,0,0,408696789,367169116,41541,17015,296,186916,97135,7770800,13898432,1569664,333808,1166496,1477611520,48.5912,718244048,265032571,0,-127165785,41527673,2906864,131777812,4612027,362557089
4,1.40258,0,0,444163951,402795636,64265,32226,415,233561,111930,8954400,15288576,2050624,516195,1444032,1846190080,51.0866,971180874,303679470,0,-168534100,41368315,5271897,174103887,5569787,397225849
5,1.25434,0,0,477737823,437796622,89625,50390,542,271616,126584,10126720,16711168,2511168,719710,1718720,2149201920,50.7237,1160289057,342640940,0,-208475301,39941201,7649298,215302145,6826844,430969778
6,3.36433,0,0,703036632,686653249,99317,56286,670,333509,182509,14600720,26661568,2754112,797886,1887680,2647705600,24.0597,1208681383,527512284,0,-224858684,16383383,8397122,232910339,8051655,678601594
7,2.17092,0,0,843183467,799402160,115416,61958,799,375631,217536,17402880,31294272,3429440,927323,2429888,2997319680,46.1941,1264745347,664532182,0,-268639991,43781307,9470152,280029161,11389170,788012990
8,2.16519,0,0,947081379,890980340,142384,75242,942,419564,249310,19944800,34711872,4310464,1143742,3016480,3364526080,69.4105,1366521998,782282712,0,-324741030,56101039,12676125,339236437,14495407,876484933
9,0.804513,0,0,891003995,890986805,142403,75247,950,463497,249332,19946560,34713408,4311360,1143934,3017248,3731732480,0.274061,1733606007,782381448,0,-324758220,17190,12678337,339254677,14496457,876490348
10,1.15848,0,0,926620649,918018796,154908,85465,1038,511234,257100,20568000,35762752,4457728,1244414,3099296,4109803520,18.7184,2050357028,808067623,0,-333360073,8601853,13818261,347775986,14415913,903602883
11,0.93886,0,0,941803784,933902444,166760,95082,1112,550375,262844,21027520,36434432,4600768,1339600,3187712,4422103040,17.8673,2317473433,829465750,0,-341261413,7901340,14530434,355826210,14564797,919337647
12,1.28774,0,0,1009239592,970978492,202001,123237,1310,589502,277512,22200960,37880512,5054336,1622518,3443328,4734248960,53.1203,2515465832,868282123,0,-379522513,38261100,18113312,395179861,15657348,955321144
13,1.26048,0,0,984067799,973088539,212732,131224,1393,652520,280730,22458400,37969984,5229952,1708781,3576640,5241784320,19.1323,3000366033,877827975,0,-390501773,10979260,18959099,406563186,16061413,957027126
14,2.00377,0,0,1067317344,1015587331,244632,152245,1557,717905,300858,24068640,39733824,5926272,1964801,4007136,5764464640,67.168,3363681345,942964178,0,-442231786,51730013,21607680,459436031,17204245,998383086
15,1.81856,0,0,1088206329,1045079424,280495,178792,1690,783325,316129,25290320,40870592,6522560,2252370,4327072,6287237120,67.2981,3761774135,995024870,0,-485358691,43126905,24261437,503264573,17905882,1027173542
16,1.90467,0,0,1155311740,1094924956,329468,212519,1874,829595,341773,27341840,42811008,7504512,2645002,4919776,6673735680,96.7429,3928247641,1104817608,0,-545745475,60386784,29687612,568062933,22317458,1072607498
17,1.22744,0,0,1126657560,1103237362,351461,227240,1969,875466,350721,28057680,43075456,7974464,2821405,5211872,7057971200,43.7625,4234498366,1151069799,0,-569165673,23420198,33800065,593501889,24336216,1078901146
18,1.16949,0,0,1131193889,1121687852,370923,244209,2114,923854,357394,28591520,43874688,8134016,2977826,5305920,7442227200,22.2946,4565949730,1175917908,0,-578671710,9506037,35471090,603236562,24564852,1097123000
19,1.09189,0,0,1147495536,1136144097,393599,264071,2242,971484,363629,29090320,44527424,8314112,3159874,5411008,7817871360,27.1308,4893243167,1198460947,0,-590023149,11351439,37323290,614905600,24882451,1111261646
20,1.10028,0,0,1160784531,1148937532,418542,286169,2359,1019179,369592,29567360,45122560,8496192,3360003,5514112,8194682880,27.3345,5223540053,1220335147,0,-601870148,11846999,39498369,627092531,25222383,1123715149
21,1.13067,0,0,1173322181,1161212025,445907,310634,2470,1067026,375496,30039680,45696576,8681792,3579478,5618208,8573368320,29.3167,5555955081,1242220910,0,-613980304,12110156,41808538,639799324,25819020,1135393005
22,0.837293,0,0,1161237250,1161222783,445958,310670,2481,1112897,375519,30041520,45698112,8682752,3579941,5618912,8957603840,0.236821,5940067516,1242318770,0,-613994771,14467,41818157,639813415,25818644,1135404139
23,0.833953,0,0,1161244670,1161226662,446030,310723,2489,1158768,375540,30043200,45698496,8683968,3580557,5619648,9341839360,0.135911,6324195536,1242404383,0,-614012779,18008,41829458,639835124,25822345,1135404317
24,1.54122,0,0,1241009213,1208107320,491305,348967,2676,1207545,391103,31288240,47330944,9134016,3943692,5863328,9731287040,59.2941,6584157828,1292107220,0,-646914672,32901893,45308162,674610469,27695797,1180411523
25,1.03489,0,0,1224492316,1212385544,514761,369536,2796,1256392,394790,31583200,47482752,9318784,4131940,5978400,10121338880,26.9407,6948192488,1301739404,0,-659021444,12106772,47173955,686977893,27956449,1184429095
26,1.02454,0,0,1227905334,1214418466,541387,392974,2906,1305302,398504,31880320,47580928,9522816,4345498,6091392,10512404480,29.8128,7313510389,1311967313,0,-672508312,13486868,49426230,700690758,28182446,1186236020
27,1.47552,0,0,1283835768,1243137217,597377,440835,3071,1354172,412295,32983600,48661632,10043136,4794243,6384096,10903429120,70.8311,7588827703,1358257337,0,-713206863,40698551,54529967,742255122,29048259,1214088958
28,1.02881,0,0,1259687100,1247451391,626915,467454,3179,1402940,415863,33269040,48783488,10229952,5031087,6486240,11293941760,32.1317,7953826513,1367221284,0,-725442572,12235709,56849323,755027799,29585227,1217866164
29,1.58071,0,0,1346295136,1292041653,694637,523634,3474,1443085,436186,34894880,50456320,10968640,5574338,6908160,11619184640,91.5993,8114642175,1432804757,0,-779696055,54253483,63526912,811154735,31458680,1260582973
30,1.41668,0,0,1373261465,1322249407,768081,586581,3713,1483217,452933,36234640,51645120,11640512,6163077,7271776,11944468480,97.8895,8303611362,1487899598,0,-830708113,51012058,71044506,862943499,32235386,1290014021
31,0.844327,0,0,1334461268,1324547922,789319,605778,3813,1523363,455386,36430880,51720384,11771136,6333481,7344992,12269639680,22.6277,8610589284,1493881015,0,-840621459,9913346,72938618,872989243,32367784,1292180138
32,0.848055,0,0,1336905014,1327627718,811997,626465,3908,1563546,457878,36630240,51814656,11898560,6515380,7416832,12595281920,23.425,8917776132,1499979315,0,-849898755,9277296,74819167,882572331,32673576,1294954142
33,0.846403,0,0,1339873488,1330477929,835881,648348,3995,1603775,460343,36827440,51902208,12026624,6706887,7489088,12921047040,22.9397,9225300295,1505974502,0,-859294314,9395559,76886276,892093814,32799500,1297678429
34,1.23883,0,0,1363363754,1345464571,856116,662617,4093,1648884,470364,37629120,52618688,12415936,6869169,7700256,13298063360,36.0493,9508143971,1567261321,0,-877193497,17899183,82140849,912917447,35723950,1309740621
35,1.16226,0,0,1373432256,1351691211,879889,679688,4176,1694029,478149,38251920,52778432,12851136,7059712,7966432,13675489280,44.5027,9814176967,1610686560,0,-898934542,21741045,88654462,936514440,37579898,1314111313
36,1.19115,0,0,1379047263,1356582517,909445,702351,4275,1741440,485699,38855920,52878272,13297152,7296615,8203904,14072944640,48.8496,10142986287,1651976548,0,-921399288,22464746,96912888,960998961,39599673,1316982844
37,1.70641,0,0,1444398878,1386323402,1005231,783313,4545,1788524,505702,40456160,53807616,14252864,8064205,8711328,14468106240,124.025,10366453330,1735854744,0,-979474764,58075476,110669467,1023374696,43899932,1342423470
38,1.1765,0,0,1414023891,1392484808,1038918,810425,4653,1835523,513397,41071760,53956288,14679808,8334225,8940032,14863370240,53.0874,10691537418,1778334167,0,-1001013847,21539083,119894573,1046986559,45972712,1346512096
39,1.46831,0,0,1477821449,1437008029,1114982,877772,4949,1876216,530689,42455120,55587904,15237824,8944217,9242144,15191316480,78.5826,10879828673,1832652511,0,-1041827267,40813420,127787830,1090200757,48373490,1388634539
40,1.31447,0,0,1513418832,1462400583,1197937,950271,5218,1913449,545953,43676240,56493120,15907072,9609194,9640000,15492782080,102.165,11056218947,1881317034,0,-1092845516,51018249,137503966,1143133034,50287518,1412113065
41,1.39649,0,0,1548116806,1492401496,1291243,1032311,5489,1950738,563025,45042000,57590592,16628224,10356981,10041568,15794718720,112.926,11218933518,1934822880,0,-1148560826,55715310,148391777,1200095034,51534208,1440867288
42,1.31654,0,0,1569115048,1524564792,1385139,1116834,5795,1988065,578196,46255680,58691712,17228288,11109679,10367008,16096768000,104.615,11397035853,1982056273,0,-1193111082,44550256,159136550,1246867091,53756009,1470808783
43,0.865926,0,0,1544296358,1530401430,1417701,1146152,5958,2025433,582690,46615200,58927168,17435904,11370990,10486016,16399237120,36.87,11667097406,1994732274,0,-1207006010,13894928,163126694,1261155424,54149414,1476252016
44,1.51772,0,0,1606389166,1571757215,1508352,1229384,6332,2074134,597635,47810800,60365824,17910848,12098060,10745632,16789903360,78.8501,11933084982,2043423202,0,-1241637961,34631951,172749032,1298255769,56617808,1515139407
45,1.01345,0,0,1584289415,1575590804,1541962,1261018,6464,2122847,600194,48015520,60476480,18037312,12367600,10818560,17180590080,30.5466,12304855713,2049806991,0,-1250336572,8698611,175561073,1307385346,57048774,1518542030
46,1.02214,0,0,1590128081,1578460439,1581969,1298203,6626,2171519,603472,48277760,60562240,18217920,12688466,10919296,17570560000,34.7501,12671444675,2058650672,0,-1262004214,11667642,179136242,1319771402,57767188,1520693251
47,1.51042,0,0,1650810788,1601901568,1696622,1403227,7016,2220326,618425,49474000,61572480,18834304,13607640,11263744,17961431040,108.395,12939794653,2108821385,0,-1310913434,48909220,193605730,1368265322,57351888,1544549680
48,0.685363,0,0,1601935845,1601910331,1696671,1403262,7024,2257694,618450,49476000,61574592,18835200,13608072,11264448,18263900160,0.172497,13242118300,2108932581,0,-1310938948,25514,193612745,1368291657,57352709,1544557622
49,1.0274,0,0,1622360655,1615704814,1733117,1437941,7169,2307202,622086,49766880,61930432,18948288,13900365,11323264,18659973120,30.1809,13610618719,2116054798,0,-1317594789,6655841,196226190,1375511729,57916940,1557787874
50,1.01921,0,0,1629893809,1620190807,1770931,1473645,7294,2356622,624875,49990000,62059776,19083328,14203502,11404448,19055656960,32.1492,13985679267,2122489095,0,-1327297791,9703002,199291174,1385408656,58110865,1562079942
51,1.34309,0,0,1659749885,1640512367,1806825,1502125,7469,2405612,636347,50907760,62781248,19567040,14491417,11665408,19468840960,54.2603,14291054549,2190738735,0,-1346535309,19237518,209424969,1409261210,62725901,1577786466
52,0.803402,0,0,1650597042,1643821156,1814513,1508792,7535,2447006,637794,51023520,62862464,19632384,14553251,11716896,19802460160,9.20875,14613119043,2192208766,0,-1353311195,6775886,210576736,1416576545,63265350,1580555806
53,0.752729,0,0,1654688026,1647829326,1822963,1516330,7587,2484962,639336,51146880,62982464,19690752,14621111,11751200,20109813760,8.90116,14908140511,2193674028,0,-1360169895,6858700,212507069,1423050309,62880414,1584948912
54,0.748505,0,0,1658354775,1651133846,1831618,1524003,7644,2522969,640807,51264560,63074624,19753600,14690636,11787872,20417689600,8.80076,15204111405,2195053525,0,-1367390824,7220929,213778484,1430247766,62856942,1588276904
55,0.753328,0,0,1659811422,1653245681,1840969,1532366,7709,2561009,642051,51364080,63122624,19816832,14765769,11821760,20725667840,9.13348,15502108339,2196357255,0,-1373956565,6565741,215007069,1437408080,63451515,1589794166
56,0.738219,0,0,1662067476,1654768185,1851167,1541554,7750,2599098,643311,51464880,63169216,19881472,14847558,11856640,21034076160,10.2681,15800448100,2197604019,0,-1381255856,7299291,216709399,1444778588,63522732,1591245453
57,0.85821,0,0,1667927084,1658949144,1884574,1572948,7917,2639876,645916,51673280,63281344,20010304,15115649,11931168,21364449280,26.2967,16111496575,2203769765,0,-1390233796,8977940,219681168,1454455347,64221551,1594727593
58,0.859872,0,0,1673021573,1663764370,1919725,1606019,8045,2680677,648640,51891200,63402816,20143424,15397497,12008288,21695129600,29.7152,16422008959,2209865272,0,-1399490999,9257203,223510967,1464644068,65153069,1598611301
59,0.864425,0,0,1676729410,1665827929,1956363,1640532,8167,2721490,651174,52093920,63479104,20279424,15691211,12082368,22025707520,32.1082,16733706433,2215780678,0,-1410392480,10901481,227741506,1475297873,64905393,1600922536
60,0.858096,0,0,1678831907,1668529546,1994399,1676443,8264,2762338,653720,52297600,63556416,20415424,15995984,12154976,22356746240,31.4918,17045782633,2221739220,0,-1420694841,10302361,231900583,1485921128,65226287,1603303259
61,0.854827,0,0,1681495965,1670584369,2034358,1714224,8372,2803249,656273,52501840,63626432,20554944,16316196,12225632,22687907840,33.5005,17358100109,2227616925,0,-1431606437,10911596,236232377,1496861286,65254849,1605329520
62,1.31568,0,0,1707927393,1681528191,2096289,1767721,8641,2850269,667060,53364800,64036864,21101888,16812893,12542656,23082076160,72.9098,17656042961,2286499369,0,-1458005639,26399202,249091030,1526415639,68410000,1613118191
63,1.22753,0,0,1712383582,1686350648,2142949,1806594,8797,2897423,675589,54047120,64120320,21605184,17186889,12830400,23477360640,63.1282,17973631648,2333339771,0,-1484038573,26032934,262880636,1554245999,70207426,1616143222
64,1.27755,0,0,1717074371,1691457373,2194572,1850470,8959,2946849,684080,54726400,64235968,22106624,17600627,13091712,23892674560,67.1174,18311804950,2379756666,0,-1509655571,25616998,277023311,1582009341,72353770,1619103603
65,1.26643,0,0,1721995828,1696609152,2252842,1900979,9123,2995937,692541,55403280,64288704,22607872,18067559,13355744,24305715200,69.6514,18647870899,2426192902,0,-1535042247,25386676,293437568,1609934937,74892690,1621716462
66,0.687222,0,0,1696643732,1696623934,2252865,1900990,9132,3034026,692567,55405360,64291328,22608640,18067788,13356384,24614123520,0.074408,18956131119,2426306422,0,-1535062045,19798,293441449,1609955112,74893067,1621730867
67,1.0668,0,0,1713091205,1704737939,2296468,1942743,9301,3083892,695994,55679520,64592512,22727040,18417457,13418912,25014067200,25.202,19330188778,2435725172,0,-1543415311,8353266,297573169,1617983536,74568225,1630169714
68,1.48844,0,0,1776764190,1738506572,2415675,2053975,9657,3133068,710148,56811840,65769472,23237632,19372893,13692032,25406832640,107.314,19604495149,2482157990,0,-1581672929,38257618,310195861,1657961283,76288354,1662218218
69,1.07593,0,0,1752176660,1744464249,2463047,2099408,9842,3182530,712856,57028480,65915200,23361728,19752794,13761408,25803069440,37.7555,19980514221,2488705630,0,-1589385340,7712411,313747148,1666481093,77095753,1667368496
70,0.693021,0,0,1744498233,1744468740,2463092,2099433,9849,3220619,712881,57030480,65916032,23363008,19753189,13762304,26111477760,0.111389,20288778574,2488815613,0,-1589414833,29493,313753103,1666511573,77096740,1667372000
71,1.79086,0,0,1868366762,1861607058,2467591,2102391,10032,3263035,735096,58807680,69878784,23462208,19790096,13849696,26455859200,9.92414,20450202376,2547875229,0,-1596174537,6759704,314328395,1673824013,77649476,1783957582
72,1.2785,0,0,1921958393,1909909922,2473754,2106111,10152,3307336,746419,59713520,71581248,23618624,19840000,13971008,26815508480,12.9081,20716712186,2580663364,0,-1608223008,12048471,315112645,1686433303,78210295,1831699627
73,1.03208,0,0,1944359246,1934834800,2478624,2109441,10234,3350218,752391,60191280,72429184,23717184,19879370,14044064,27163023360,9.07077,21015251113,2595189993,0,-1617747454,9524446,315814350,1696240158,78492704,1856342096
74,0.838132,0,0,1943358261,1936996224,2482812,2112735,10267,3393144,753605,60288400,72489472,23774400,19913039,14077504,27510743040,6.15534,21353255491,2596381834,0,-1624109491,6362037,316186965,1702776387,78666896,1858329328
75,1.03312,0,0,1967536191,1954610763,2492264,2119728,10351,3436144,759571,60765680,73160640,23931776,19989075,14167456,27858503680,14.5821,21653757644,2613100354,0,-1637034919,12925428,317287238,1716033042,78998123,1875612640
76,0.896244,0,0,1968851148,1958241005,2504993,2130309,10470,3479144,762358,60988640,73280512,24069248,20091502,14242176,28206233600,15.9149,21980622101,2619725432,0,-1647645062,10610143,318757008,1727018048,79372986,1878868019
77,1.1446,0,0,1998091554,1983667234,2521954,2144224,10582,3523445,770570,61645600,74267328,24264256,20227750,14349824,28565800960,24.439,22274747865,2645316479,0,-1662069382,14424320,320592452,1741741541,79672159,1903995075
78,0.901747,0,0,1996421719,1985712875,2532686,2153033,10635,3567732,772866,61829280,74337600,24387392,20313871,14427936,28925265920,14.3928,22615216910,2651557909,0,-1672778226,10708844,321899608,1752598582,79820356,1905892519
79,1.15281,0,0,2024838526,2008907247,2554822,2171555,10786,3612081,781297,62503760,75257024,24618752,20491714,14556288,29285120000,27.58,22909092920,2678410328,0,-1688709505,15931279,324363236,1769097801,80388296,1928518951
80,0.932919,0,0,2023313022,2011439627,2573175,2187419,10870,3656412,784282,62742560,75349120,24778240,20638958,14652736,29644994560,22.2115,23245801222,2687170811,0,-1700582900,11873395,326502399,1781429576,80846676,1930592951
81,0.939325,0,0,2028682986,2016010850,2590364,2202151,10946,3700674,787566,63005280,75504896,24935552,20776850,14745824,30004213760,20.2163,23578657435,2696290439,0,-1713255036,12672136,328436966,1794275628,81020592,1934990258
82,1.17962,0,0,2076369540,2069451447,2599022,2209204,11151,3740691,798725,63898000,77335744,25038336,20847139,14820064,30326528000,14.0132,23811488287,2725415137,0,-1720173129,6918093,329675669,1802731401,82558272,1986893175
83,1.05441,0,0,2103563823,2092812265,2613662,2221554,11285,3783372,805381,64430480,78169216,25184896,20964929,14916512,30671964160,19.4192,24104009663,2744217545,0,-1730924687,10751558,332105552,1814353954,83429267,2009382998
84,0.985567,0,0,2118776888,2110550286,2626172,2232435,11416,3825950,810353,64828240,78808576,25289152,21065664,14978848,31016939520,15.1997,24409280423,2757957522,0,-1739151289,8226602,334630456,1823283403,84132114,2026418172
85,0.994416,0,0,2142201043,2127955295,2650361,2253630,11599,3868596,815960,65276800,79305920,25480768,21260091,15086688,31362539520,25.2423,24711851736,2769335452,0,-1753397037,14245748,338518534,1837836102,84439065,2043516230
86,0.897453,0,0,2145475612,2132216876,2676334,2276964,11710,3910995,819466,65557280,79468800,25649664,21468430,15176416,31706787840,27.7774,25029758474,2778156717,0,-1766655773,13258736,342620830,1850515528,83859755,2048357121
87,0.851787,0,0,2144258275,2133135099,2700311,2298835,11810,3953403,821838,65747040,79517760,25784448,21660746,15246368,32051159040,24.1588,25356653594,2783591398,0,-1777778949,11123176,345853192,1861648327,83869378,2049265721
88,0.826122,0,0,2133161247,2133147503,2700521,2299028,11833,3997704,821859,65748720,79518528,25785536,21662541,15247040,32410808320,0.361044,25716179805,2783688319,0,-1777792693,13744,345900786,1861665730,83873037,2049274466
89,0.899899,0,0,2149201587,2147888237,2705310,2303513,11903,4042378,824073,65925840,79884672,25804992,21701203,15257888,32773447680,4.71192,26060959891,2785493509,0,-1779106043,1313350,346339145,1863298529,84192486,2063695751
90,0.886666,0,0,2162938337,2156173537,2710894,2308142,11946,4086956,826102,66088160,80090432,25866112,21746090,15310976,33135206400,6.15229,26406372574,2786789446,0,-1785870843,6764800,347052899,1870135044,84264201,2071909336
91,0.866482,0,0,2166055122,2158625165,2717495,2313696,11991,4131606,827496,66199680,80156352,25933120,21799123,15351584,33497640960,7.18798,26757612545,2788102450,0,-1793300800,7429957,348103512,1877654220,84353420,2074271745
92,1.08912,0,0,2191536435,2178438878,2739737,2333255,12143,4176284,834288,66743040,80941888,26104896,21977819,15448480,33860229120,23.6833,27066115879,2809276006,0,-1806398357,13097557,350550628,1891326578,84928221,2093510657
93,0.964359,0,0,2195568397,2180956289,2764824,2355197,12263,4220932,838026,67042080,81050368,26306368,22179107,15566432,34222755840,28.121,27400640229,2820148857,0,-1821010465,14612108,353389636,1906227130,85216665,2095739624
94,0.809419,0,0,2180982159,2180960411,2765012,2355369,12276,4265582,838047,67043760,81051264,26307392,22180676,15567072,34585190400,0.310532,27762945987,2820251789,0,-1821032213,21748,353437203,1906249085,85216872,2095743539
